age,gender,booking_status,quota,coach_type,booking_time,travel_distance,waiting_list_number,seat_preference,berth_type
45,M,CNF,LD,SL,17,533,0,SL,MB
52,F,CNF,LD,2AC,10,648,0,LB,LB
24,M,CNF,LD,2AC,17,640,0,UB,UB
56,F,CNF,LD,2AC,5,1689,0,LB,LB
25,M,RAC,LD,2AC,16,1671,17,NA,SL
33,F,RAC,LD,SL,14,1163,17,SL,SU
68,M,RAC,TQ,2AC,5,1069,1,NA,SU
43,M,RAC,GN,3AC,14,1496,5,NA,SL
19,F,CNF,GN,SL,8,1632,0,NA,SL
18,M,CNF,LD,SL,1,667,0,SL,SL
31,M,CNF,TQ,2AC,5,1820,0,LB,LB
55,F,CNF,LD,2AC,8,226,0,NA,LB
56,F,CNF,LD,2AC,4,822,0,SL,LB
69,F,RAC,GN,3AC,6,885,8,LB,SL
48,M,CNF,GN,SL,5,1213,0,LB,LB
33,F,CNF,GN,2AC,17,251,0,NA,MB
62,F,RAC,TQ,2AC,6,1505,10,NA,SL
64,M,WL,LD,3AC,11,1984,15,SL,SU
25,F,CNF,TQ,2AC,20,236,0,LB,LB
63,F,CNF,LD,3AC,6,354,0,UB,LB
61,M,CNF,TQ,SL,18,703,0,LB,LB
23,M,CNF,GN,SL,23,172,0,NA,MB
19,M,WL,TQ,2AC,18,642,4,UB,SL
63,F,CNF,TQ,2AC,20,717,0,NA,LB
23,M,CNF,LD,3AC,23,181,0,SL,MB
69,F,RAC,LD,SL,19,473,11,UB,SU
54,F,CNF,TQ,SL,11,745,0,SL,LB
40,F,CNF,LD,SL,7,1281,0,LB,LB
53,M,RAC,LD,2AC,10,274,5,LB,SL
20,M,CNF,TQ,2AC,1,860,0,SL,SL
25,F,CNF,LD,3AC,8,1320,0,LB,LB
47,F,WL,GN,SL,0,1851,19,SL,SU
47,M,CNF,GN,SL,16,1286,0,NA,SL
18,M,CNF,LD,SL,5,791,0,NA,MB
43,M,CNF,TQ,3AC,14,1393,0,UB,UB
68,F,CNF,GN,2AC,11,1877,0,UB,LB
63,M,CNF,TQ,SL,7,1566,0,SL,LB
48,M,CNF,GN,2AC,3,1599,0,UB,UB
42,F,CNF,LD,3AC,3,1160,0,NA,SL
27,F,CNF,GN,2AC,3,1365,0,LB,LB
44,F,CNF,GN,SL,8,198,0,SL,MB
26,M,CNF,TQ,2AC,21,769,0,SL,SL
48,F,RAC,LD,2AC,22,1594,6,LB,SU
60,M,CNF,LD,3AC,21,1833,0,LB,LB
69,F,RAC,LD,2AC,9,1883,18,UB,SU
33,M,CNF,TQ,2AC,12,731,0,SL,SL
54,M,WL,LD,SL,18,853,17,NA,SL
33,F,WL,GN,2AC,0,1921,14,SL,SU
19,M,RAC,TQ,SL,2,929,13,LB,SU
36,F,RAC,LD,SL,14,627,11,UB,SU
20,M,CNF,GN,2AC,4,959,0,LB,LB
32,F,CNF,TQ,3AC,22,1273,0,LB,LB
54,M,RAC,GN,3AC,5,1631,11,UB,SL
53,F,WL,LD,SL,19,958,6,UB,SU
50,M,CNF,TQ,3AC,17,1669,0,NA,SL
22,F,WL,LD,2AC,11,686,19,NA,SL
38,F,CNF,GN,SL,1,224,0,NA,SL
46,M,WL,LD,SL,1,1835,5,SL,SL
27,M,WL,LD,2AC,23,438,7,LB,SL
19,M,CNF,LD,SL,3,291,0,NA,SL
33,F,CNF,LD,2AC,20,1087,0,SL,MB
63,F,RAC,TQ,3AC,19,180,18,SL,SU
27,M,CNF,GN,2AC,12,517,0,SL,SL
66,M,CNF,GN,SL,12,991,0,LB,LB
43,M,CNF,TQ,3AC,15,1432,0,SL,SL
36,M,CNF,LD,2AC,5,855,0,NA,MB
23,M,CNF,LD,SL,1,1111,0,NA,MB
19,F,CNF,GN,2AC,5,1474,0,NA,MB
60,F,CNF,TQ,SL,13,365,0,LB,LB
44,F,CNF,LD,2AC,2,1793,0,UB,UB
65,M,CNF,LD,SL,10,907,0,LB,LB
33,F,CNF,GN,2AC,8,849,0,NA,MB
25,F,CNF,LD,SL,21,702,0,NA,SL
19,F,CNF,GN,SL,19,1558,0,UB,UB
37,F,CNF,LD,SL,18,1141,0,LB,LB
30,F,CNF,TQ,2AC,0,1752,0,SL,SL
45,M,CNF,TQ,2AC,19,1080,0,LB,LB
30,F,CNF,LD,3AC,9,730,0,LB,LB
26,M,CNF,GN,3AC,0,1179,0,UB,UB
47,M,CNF,LD,2AC,22,842,0,NA,MB
27,M,RAC,GN,SL,23,1405,15,NA,SL
34,F,WL,LD,2AC,14,196,11,UB,SL
41,F,CNF,GN,SL,15,290,0,NA,MB
38,F,CNF,LD,2AC,20,1458,0,SL,SL
35,F,CNF,GN,3AC,11,1975,0,UB,UB
36,M,CNF,GN,SL,17,1302,0,NA,SL
61,F,RAC,TQ,SL,2,829,12,UB,SL
31,M,RAC,LD,2AC,11,1851,8,LB,SU
48,M,CNF,LD,3AC,0,880,0,UB,UB
46,M,WL,LD,3AC,3,1315,15,NA,SU
61,F,CNF,LD,2AC,11,795,0,SL,LB
42,M,CNF,GN,2AC,22,1522,0,LB,LB
56,M,WL,GN,2AC,14,828,12,NA,SU
60,F,RAC,GN,2AC,17,1355,7,LB,SL
40,M,CNF,GN,SL,2,1945,0,NA,SL
33,F,WL,TQ,3AC,22,1808,13,LB,SL
68,M,RAC,GN,2AC,6,439,18,UB,SL
46,M,WL,GN,3AC,21,1799,9,LB,SU
65,M,CNF,TQ,SL,2,289,0,UB,LB
46,M,CNF,TQ,3AC,11,1809,0,LB,LB
45,M,CNF,LD,3AC,20,1428,0,UB,UB
60,M,CNF,TQ,SL,1,932,0,LB,LB
39,F,WL,GN,3AC,9,1053,10,SL,SL
56,F,CNF,GN,3AC,0,765,0,LB,LB
62,M,RAC,GN,2AC,12,126,12,SL,SL
47,M,RAC,GN,SL,4,264,2,LB,SU
55,M,CNF,TQ,SL,2,1015,0,UB,LB
19,F,CNF,LD,SL,20,144,0,UB,UB
49,M,CNF,LD,2AC,10,1813,0,LB,LB
48,M,RAC,GN,2AC,23,1461,5,NA,SL
19,M,RAC,GN,2AC,17,441,7,LB,SU
39,M,CNF,GN,3AC,12,1191,0,NA,SL
50,M,CNF,LD,SL,11,1757,0,NA,MB
45,F,CNF,TQ,SL,21,673,0,NA,MB
20,M,WL,LD,2AC,19,1322,7,SL,SU
46,M,CNF,LD,2AC,8,742,0,LB,LB
60,F,RAC,LD,SL,19,453,1,SL,SL
33,M,RAC,GN,3AC,3,1996,8,LB,SL
50,F,RAC,LD,SL,0,1884,7,NA,SL
64,F,WL,GN,SL,0,1676,1,SL,SU
46,F,CNF,GN,3AC,6,284,0,UB,UB
58,M,RAC,TQ,2AC,11,832,2,LB,SU
67,M,WL,GN,SL,0,941,14,UB,SL
63,F,WL,TQ,SL,21,1817,6,LB,SL
62,F,RAC,GN,3AC,20,221,2,SL,SL
59,M,CNF,TQ,2AC,9,1784,0,NA,LB
69,F,RAC,TQ,SL,20,1660,2,UB,SL
48,M,WL,TQ,SL,9,800,12,SL,SU
28,F,CNF,GN,SL,3,1115,0,LB,LB
50,F,CNF,LD,SL,3,368,0,LB,LB
31,M,RAC,LD,3AC,4,1358,8,LB,SU
18,M,CNF,LD,3AC,20,1589,0,NA,SL
62,M,CNF,GN,2AC,6,1007,0,SL,LB
51,F,CNF,LD,SL,5,1997,0,LB,LB
28,F,CNF,TQ,3AC,15,1869,0,LB,LB
27,M,CNF,GN,2AC,10,1907,0,SL,SL
55,F,CNF,LD,2AC,0,223,0,SL,LB
55,F,CNF,LD,3AC,12,1221,0,UB,LB
36,M,CNF,GN,2AC,3,423,0,LB,LB
27,M,CNF,GN,SL,15,696,0,UB,UB
45,M,RAC,GN,3AC,5,1089,2,SL,SL
64,M,RAC,TQ,2AC,22,590,16,LB,SL
21,F,RAC,TQ,SL,7,1769,19,NA,SU
53,M,CNF,LD,2AC,23,233,0,UB,LB
60,F,CNF,TQ,3AC,8,1651,0,SL,LB
55,M,RAC,TQ,3AC,8,1110,5,LB,SU
27,M,CNF,LD,SL,1,1527,0,SL,MB
21,F,CNF,TQ,3AC,2,229,0,NA,MB
58,M,CNF,GN,SL,3,1964,0,SL,LB
55,F,CNF,GN,SL,2,1290,0,UB,LB
26,F,CNF,LD,3AC,20,1983,0,UB,UB
62,F,RAC,TQ,3AC,18,1179,9,SL,SL
43,F,WL,TQ,SL,5,1054,12,NA,SL
53,F,RAC,TQ,3AC,2,340,7,UB,SL
43,F,RAC,TQ,2AC,12,390,19,SL,SU
63,M,CNF,LD,SL,14,421,0,LB,LB
55,M,RAC,LD,2AC,6,1986,9,LB,SU
58,F,CNF,TQ,3AC,2,615,0,UB,LB
51,F,CNF,TQ,3AC,2,1773,0,UB,LB
26,F,RAC,LD,SL,2,1598,3,SL,SL
21,F,CNF,LD,SL,5,1518,0,LB,LB
61,M,CNF,LD,2AC,6,1104,0,UB,LB
23,F,CNF,TQ,SL,2,1745,0,LB,LB
49,F,CNF,LD,3AC,9,264,0,SL,SL
43,M,RAC,GN,SL,5,430,18,NA,SL
38,F,CNF,TQ,SL,14,806,0,NA,MB
19,F,CNF,GN,SL,20,1739,0,UB,UB
46,F,CNF,GN,3AC,7,1923,0,SL,MB
59,M,CNF,GN,3AC,10,1498,0,LB,LB
60,F,CNF,TQ,SL,22,1958,0,UB,LB
69,M,RAC,LD,3AC,17,1348,1,SL,SL
34,F,CNF,TQ,3AC,20,413,0,LB,LB
38,M,CNF,TQ,SL,23,809,0,NA,MB
25,F,WL,LD,3AC,7,1209,1,UB,SL
30,F,RAC,GN,2AC,4,247,13,UB,SL
54,F,CNF,LD,2AC,1,1413,0,LB,LB
47,M,CNF,LD,SL,1,1795,0,NA,SL
38,F,RAC,GN,SL,23,1900,9,LB,SU
41,F,CNF,TQ,3AC,7,1505,0,NA,SL
67,F,WL,TQ,3AC,2,137,19,SL,SU
49,M,RAC,TQ,SL,18,383,3,SL,SU
25,M,RAC,LD,2AC,22,587,14,LB,SU
40,M,CNF,LD,2AC,16,1030,0,UB,UB
52,F,CNF,TQ,SL,3,192,0,UB,LB
66,F,CNF,GN,SL,1,1967,0,UB,LB
54,F,CNF,LD,3AC,1,257,0,LB,LB
61,F,RAC,GN,2AC,8,1335,1,UB,SU
56,F,CNF,GN,SL,9,1091,0,UB,LB
64,M,WL,LD,2AC,23,1188,11,NA,SU
50,M,RAC,LD,SL,17,1828,10,LB,SU
30,M,CNF,LD,SL,12,407,0,LB,LB
19,F,CNF,GN,SL,11,574,0,NA,SL
30,M,CNF,GN,2AC,7,1266,0,UB,UB
48,M,CNF,GN,2AC,16,1814,0,SL,MB
52,M,CNF,LD,3AC,13,133,0,NA,LB
56,F,WL,TQ,2AC,0,879,2,UB,SL
44,M,CNF,LD,SL,13,527,0,SL,MB
35,F,CNF,GN,2AC,3,1872,0,NA,MB
33,F,WL,TQ,3AC,15,1814,4,SL,SU
37,F,CNF,GN,3AC,0,1968,0,LB,LB
69,F,RAC,GN,2AC,8,525,6,NA,SU
39,F,CNF,GN,2AC,15,724,0,SL,MB
50,M,WL,LD,2AC,13,146,4,SL,SU
25,F,CNF,TQ,3AC,21,668,0,SL,SL
21,M,CNF,LD,3AC,7,1759,0,UB,UB
39,F,RAC,GN,SL,7,331,17,NA,SL
33,M,RAC,TQ,SL,6,242,17,NA,SL
52,M,CNF,LD,2AC,6,245,0,LB,LB
47,M,CNF,TQ,3AC,14,746,0,NA,SL
27,M,RAC,TQ,SL,22,453,18,UB,SU
64,M,RAC,GN,3AC,19,1154,14,NA,SL
40,M,CNF,LD,2AC,17,428,0,NA,SL
50,M,CNF,LD,2AC,11,1718,0,NA,MB
59,F,WL,LD,2AC,2,396,15,LB,SL
63,F,CNF,GN,SL,6,1342,0,SL,LB
42,M,WL,GN,3AC,19,1963,1,UB,SU
42,F,RAC,LD,2AC,12,923,14,UB,SU
26,M,CNF,LD,SL,3,212,0,LB,LB
64,M,CNF,GN,2AC,18,173,0,SL,LB
22,M,RAC,TQ,SL,23,131,17,UB,SU
66,F,RAC,LD,SL,8,1620,12,NA,SL
41,F,CNF,GN,SL,19,403,0,LB,LB
40,F,WL,TQ,3AC,22,137,2,UB,SL
58,F,CNF,GN,3AC,21,1944,0,NA,LB
67,F,WL,GN,2AC,9,794,10,SL,SU
67,M,CNF,TQ,3AC,5,783,0,SL,LB
53,F,CNF,TQ,3AC,21,284,0,UB,LB
43,M,WL,LD,SL,10,1508,5,NA,SU
66,M,CNF,TQ,3AC,8,1101,0,UB,LB
53,F,CNF,LD,2AC,5,801,0,LB,LB
44,M,WL,LD,2AC,2,1776,12,SL,SL
35,M,CNF,GN,SL,5,1249,0,SL,SL
45,F,WL,LD,2AC,4,1566,15,LB,SU
64,F,CNF,TQ,SL,12,1560,0,LB,LB
19,F,RAC,GN,2AC,22,1750,6,LB,SL
21,F,CNF,TQ,3AC,14,1525,0,UB,UB
47,M,RAC,TQ,SL,11,279,17,NA,SL
56,F,CNF,LD,3AC,4,674,0,LB,LB
29,F,CNF,GN,3AC,3,453,0,UB,UB
63,M,CNF,TQ,2AC,12,1565,0,UB,LB
66,M,CNF,LD,SL,2,376,0,UB,LB
33,F,CNF,GN,SL,22,637,0,UB,UB
23,M,CNF,TQ,3AC,17,233,0,LB,LB
58,M,CNF,GN,2AC,15,1403,0,UB,LB
47,F,RAC,LD,SL,10,171,17,LB,SU
26,F,CNF,TQ,3AC,0,1680,0,SL,MB
24,F,RAC,GN,2AC,5,1936,5,NA,SL
38,M,CNF,GN,2AC,11,857,0,NA,MB
47,M,RAC,LD,3AC,7,1000,8,LB,SL
22,F,CNF,TQ,SL,5,1435,0,UB,UB
67,F,CNF,LD,2AC,8,749,0,UB,LB
24,M,CNF,GN,SL,23,1533,0,UB,UB
51,F,CNF,TQ,SL,7,1546,0,NA,LB
22,M,RAC,LD,SL,9,1860,4,UB,SU
48,M,RAC,LD,3AC,12,560,1,NA,SU
53,M,CNF,GN,2AC,23,1278,0,NA,LB
35,F,WL,LD,SL,17,242,17,NA,SL
46,F,CNF,LD,2AC,15,1559,0,SL,MB
51,M,RAC,TQ,2AC,17,916,18,LB,SL
68,M,WL,TQ,3AC,12,1755,6,LB,SL
62,M,RAC,TQ,2AC,3,748,3,UB,SU
39,M,CNF,GN,2AC,7,1872,0,UB,UB
48,M,CNF,TQ,2AC,9,1358,0,LB,LB
20,F,RAC,TQ,2AC,13,1889,19,SL,SL
48,F,CNF,GN,3AC,0,1509,0,UB,UB
23,M,CNF,GN,SL,13,1348,0,NA,MB
42,F,CNF,LD,3AC,13,1733,0,LB,LB
29,M,CNF,TQ,3AC,0,609,0,UB,UB
32,M,CNF,GN,2AC,17,820,0,NA,SL
52,M,CNF,GN,2AC,2,304,0,SL,LB
26,F,RAC,TQ,SL,1,796,14,LB,SU
54,M,CNF,GN,2AC,9,1085,0,LB,LB
36,F,CNF,TQ,3AC,8,1301,0,LB,LB
21,M,CNF,GN,2AC,5,727,0,UB,UB
22,F,CNF,GN,3AC,18,609,0,NA,SL
53,F,RAC,TQ,SL,18,1799,14,UB,SU
49,F,RAC,LD,SL,18,1518,16,NA,SL
68,M,CNF,TQ,3AC,16,1298,0,NA,LB
25,M,CNF,LD,3AC,0,613,0,UB,UB
27,F,WL,LD,SL,12,1954,11,UB,SU
31,M,CNF,TQ,3AC,5,197,0,NA,SL
43,M,WL,LD,3AC,6,959,17,SL,SL
54,F,CNF,TQ,2AC,17,607,0,UB,LB
29,M,RAC,TQ,2AC,3,786,15,SL,SU
28,M,CNF,LD,3AC,2,885,0,SL,MB
63,F,CNF,TQ,3AC,0,483,0,NA,LB
25,F,RAC,LD,3AC,19,1621,11,UB,SU
35,F,CNF,LD,SL,4,1322,0,NA,MB
39,M,RAC,TQ,3AC,12,983,16,SL,SL
31,M,CNF,LD,3AC,11,367,0,LB,LB
37,F,CNF,GN,3AC,5,139,0,SL,SL
44,M,CNF,GN,3AC,23,286,0,NA,SL
63,M,CNF,GN,SL,8,852,0,NA,LB
52,M,WL,LD,3AC,10,217,4,LB,SU
25,M,CNF,LD,SL,0,162,0,UB,UB
29,F,CNF,LD,3AC,3,607,0,UB,UB
34,M,CNF,LD,3AC,12,1058,0,LB,LB
20,M,WL,LD,2AC,10,168,6,LB,SU
21,M,CNF,TQ,3AC,9,207,0,LB,LB
35,M,CNF,TQ,2AC,22,442,0,LB,LB
35,F,CNF,TQ,3AC,0,1908,0,LB,LB
59,M,CNF,LD,3AC,10,945,0,LB,LB
66,F,RAC,GN,3AC,21,1735,11,UB,SL
68,M,CNF,GN,SL,20,1547,0,SL,LB
69,M,CNF,GN,2AC,15,553,0,NA,LB
55,F,WL,LD,3AC,1,910,18,UB,SU
58,M,CNF,GN,3AC,10,1041,0,SL,LB
57,F,WL,TQ,3AC,9,1754,12,SL,SU
38,F,RAC,LD,3AC,1,494,18,UB,SL
41,M,CNF,GN,2AC,3,843,0,NA,MB
60,F,CNF,TQ,SL,23,376,0,SL,LB
19,F,CNF,TQ,SL,14,1949,0,SL,MB
43,M,CNF,LD,3AC,12,1542,0,LB,LB
49,M,CNF,LD,3AC,13,1955,0,NA,MB
37,F,WL,LD,SL,22,1885,16,SL,SL
48,M,RAC,TQ,3AC,5,912,2,NA,SL
67,M,RAC,TQ,3AC,22,387,15,SL,SU
57,F,RAC,LD,2AC,7,1195,11,LB,SL
67,F,CNF,GN,SL,22,1929,0,NA,LB
51,F,CNF,TQ,3AC,7,1907,0,SL,LB
41,F,CNF,TQ,3AC,15,1649,0,LB,LB
43,F,WL,LD,SL,19,780,4,SL,SL
41,F,WL,GN,3AC,15,633,11,UB,SL
58,M,CNF,LD,3AC,10,1175,0,NA,LB
20,F,CNF,TQ,2AC,10,1003,0,LB,LB
48,M,CNF,LD,3AC,5,948,0,SL,MB
55,F,CNF,GN,3AC,12,105,0,LB,LB
20,M,RAC,TQ,SL,12,1485,4,SL,SU
54,F,CNF,TQ,SL,17,1115,0,UB,LB
49,F,CNF,GN,2AC,0,1405,0,UB,UB
34,F,CNF,LD,SL,19,1153,0,UB,UB
67,M,CNF,LD,2AC,5,1741,0,UB,LB
68,M,RAC,LD,2AC,9,1741,12,SL,SU
21,M,CNF,GN,2AC,9,1843,0,UB,UB
36,M,RAC,GN,3AC,8,657,10,SL,SU
57,F,CNF,LD,2AC,18,1185,0,LB,LB
52,M,RAC,TQ,SL,5,1408,19,SL,SU
67,F,CNF,LD,3AC,5,376,0,UB,LB
61,M,CNF,GN,3AC,22,375,0,UB,LB
59,F,CNF,TQ,3AC,12,131,0,UB,LB
64,F,CNF,LD,SL,3,1898,0,SL,LB
20,M,CNF,GN,3AC,8,314,0,LB,LB
40,M,WL,TQ,3AC,7,1955,18,NA,SU
41,F,CNF,TQ,2AC,1,612,0,SL,MB
65,M,RAC,LD,SL,10,1339,4,SL,SU
28,F,CNF,GN,3AC,5,1917,0,LB,LB
46,F,CNF,TQ,3AC,0,1900,0,SL,SL
44,M,RAC,GN,SL,21,358,9,SL,SU
19,F,CNF,LD,SL,16,865,0,UB,UB
48,F,RAC,TQ,SL,17,1769,6,UB,SU
58,F,RAC,TQ,2AC,3,1483,4,SL,SL
52,M,WL,LD,3AC,8,1550,19,NA,SU
38,F,RAC,LD,2AC,19,1002,5,NA,SU
19,M,WL,LD,3AC,2,995,15,NA,SL
56,M,RAC,TQ,SL,9,1644,14,UB,SU
62,M,RAC,LD,2AC,19,1835,17,SL,SL
55,F,RAC,TQ,3AC,12,1308,8,NA,SU
42,M,CNF,TQ,SL,12,1013,0,NA,MB
67,F,RAC,TQ,3AC,3,469,17,SL,SL
29,F,RAC,LD,3AC,10,1073,10,LB,SL
45,F,CNF,TQ,3AC,18,187,0,UB,UB
34,F,RAC,TQ,SL,4,1638,8,NA,SU
35,M,RAC,LD,SL,2,1434,2,LB,SU
60,F,CNF,GN,SL,6,929,0,NA,LB
63,M,WL,LD,SL,1,1725,9,UB,SU
59,F,CNF,LD,2AC,6,629,0,LB,LB
23,M,CNF,LD,2AC,7,126,0,SL,SL
58,F,RAC,TQ,SL,1,1785,4,NA,SU
45,M,CNF,GN,SL,17,653,0,UB,UB
49,M,CNF,TQ,3AC,8,1498,0,NA,SL
42,F,CNF,LD,3AC,17,1501,0,UB,UB
62,M,CNF,TQ,3AC,1,1853,0,LB,LB
24,F,CNF,GN,3AC,13,1364,0,NA,SL
69,F,RAC,GN,3AC,21,232,12,UB,SL
38,F,CNF,GN,2AC,16,1483,0,LB,LB
41,M,RAC,GN,SL,11,929,19,UB,SU
27,M,CNF,TQ,2AC,23,1951,0,NA,SL
57,M,WL,LD,3AC,18,487,9,NA,SU
62,F,CNF,TQ,2AC,12,476,0,NA,LB
65,F,CNF,GN,3AC,0,843,0,UB,LB
26,F,CNF,TQ,3AC,12,1108,0,UB,UB
39,F,CNF,LD,2AC,6,442,0,SL,SL
37,M,WL,GN,SL,20,1278,5,NA,SU
34,M,WL,GN,2AC,1,877,12,LB,SL
19,M,RAC,LD,2AC,2,1194,9,UB,SU
28,M,CNF,LD,SL,15,1546,0,LB,LB
46,M,RAC,GN,3AC,10,1926,15,UB,SU
25,F,WL,GN,3AC,5,1820,19,SL,SU
52,F,CNF,LD,3AC,5,702,0,LB,LB
38,M,CNF,GN,2AC,2,1280,0,UB,UB
41,M,WL,GN,SL,12,1091,6,SL,SL
27,F,CNF,GN,3AC,20,848,0,LB,LB
40,F,CNF,LD,3AC,22,1264,0,SL,SL
27,M,RAC,TQ,3AC,11,928,2,NA,SL
57,M,WL,TQ,3AC,18,1704,8,UB,SL
59,M,RAC,GN,3AC,6,567,19,NA,SU
28,M,RAC,GN,SL,21,307,10,SL,SU
55,F,CNF,TQ,3AC,18,103,0,NA,LB
36,M,CNF,TQ,2AC,13,1901,0,UB,UB
23,F,CNF,GN,2AC,15,620,0,NA,SL
29,M,RAC,GN,SL,13,1021,2,LB,SU
59,M,CNF,LD,2AC,5,1665,0,NA,LB
45,M,RAC,LD,SL,22,465,4,NA,SU
27,M,CNF,GN,3AC,3,1007,0,NA,SL
39,F,WL,TQ,3AC,6,1765,14,LB,SL
27,M,CNF,GN,2AC,2,606,0,SL,SL
25,F,RAC,LD,SL,16,888,19,NA,SU
32,F,CNF,LD,SL,9,961,0,LB,LB
27,M,CNF,LD,2AC,11,1644,0,LB,LB
32,F,CNF,LD,SL,19,804,0,SL,MB
20,F,RAC,LD,3AC,14,1067,15,UB,SU
39,F,CNF,GN,2AC,11,335,0,NA,MB
26,F,CNF,LD,2AC,14,338,0,LB,LB
69,M,RAC,LD,3AC,0,121,19,NA,SU
28,M,CNF,GN,2AC,17,297,0,SL,MB
34,F,CNF,LD,3AC,4,650,0,LB,LB
65,F,RAC,GN,3AC,22,263,7,UB,SU
63,M,CNF,TQ,2AC,3,807,0,SL,LB
41,F,CNF,TQ,2AC,6,1330,0,SL,MB
61,M,RAC,GN,3AC,18,1007,16,LB,SU
43,M,RAC,GN,2AC,14,776,6,SL,SU
42,M,WL,LD,3AC,10,1374,4,UB,SU
67,M,CNF,GN,SL,22,1708,0,LB,LB
45,F,CNF,LD,3AC,10,698,0,NA,SL
47,M,CNF,LD,3AC,11,1883,0,SL,MB
29,M,CNF,LD,3AC,22,1477,0,SL,MB
21,M,CNF,LD,SL,6,1445,0,UB,UB
60,M,CNF,LD,3AC,12,1863,0,LB,LB
26,F,CNF,LD,3AC,12,1613,0,UB,UB
56,M,CNF,TQ,2AC,17,1029,0,UB,LB
38,M,WL,GN,SL,22,901,4,SL,SL
26,M,WL,LD,2AC,17,1729,16,UB,SU
53,M,CNF,GN,3AC,1,216,0,SL,LB
28,F,CNF,LD,3AC,23,1287,0,NA,MB
48,F,WL,LD,3AC,13,504,17,SL,SU
47,F,CNF,LD,3AC,0,1494,0,UB,UB
68,M,RAC,LD,SL,6,452,10,SL,SL
30,M,CNF,GN,2AC,4,239,0,SL,MB
46,F,RAC,TQ,2AC,18,519,15,NA,SL
62,M,RAC,LD,2AC,1,1152,9,SL,SU
46,M,CNF,LD,2AC,18,1773,0,UB,UB
28,F,WL,LD,SL,8,975,2,LB,SL
47,F,RAC,TQ,2AC,0,382,7,SL,SU
18,M,CNF,TQ,3AC,15,359,0,SL,SL
47,M,RAC,LD,3AC,20,214,4,NA,SU
21,M,CNF,GN,SL,15,1782,0,NA,MB
18,F,CNF,TQ,2AC,15,656,0,NA,SL
47,M,CNF,LD,2AC,6,165,0,LB,LB
59,M,WL,GN,3AC,2,1862,2,SL,SL
45,M,WL,TQ,3AC,18,1869,12,LB,SU
28,F,CNF,GN,2AC,12,537,0,LB,LB
28,F,CNF,TQ,2AC,1,1226,0,SL,SL
34,F,CNF,GN,2AC,3,742,0,UB,UB
60,M,CNF,GN,3AC,13,969,0,SL,LB
46,F,CNF,GN,2AC,16,606,0,NA,MB
66,M,CNF,LD,3AC,21,1834,0,LB,LB
62,M,RAC,GN,SL,8,832,7,UB,SL
39,M,RAC,TQ,3AC,1,853,3,UB,SL
67,F,CNF,LD,2AC,22,811,0,SL,LB
23,M,CNF,TQ,SL,1,1181,0,NA,SL
58,F,RAC,TQ,3AC,14,1947,2,LB,SL
64,F,WL,LD,2AC,19,207,15,UB,SU
65,M,CNF,TQ,3AC,5,486,0,NA,LB
55,F,RAC,GN,2AC,2,344,13,LB,SL
61,M,CNF,LD,SL,1,1962,0,LB,LB
34,M,CNF,GN,2AC,3,1362,0,NA,MB
21,M,WL,GN,SL,20,821,14,SL,SL
63,M,CNF,GN,3AC,15,1874,0,SL,LB
39,M,CNF,LD,3AC,23,355,0,NA,SL
62,M,WL,GN,2AC,16,1799,12,NA,SL
67,F,CNF,GN,2AC,11,1607,0,UB,LB
57,M,CNF,TQ,3AC,3,975,0,UB,LB
42,M,CNF,GN,3AC,9,898,0,NA,SL
64,F,CNF,TQ,SL,8,842,0,LB,LB
51,F,CNF,GN,3AC,17,1274,0,LB,LB
29,F,RAC,TQ,2AC,18,1401,16,UB,SU
25,F,RAC,LD,2AC,5,357,2,UB,SL
46,F,CNF,GN,2AC,9,1496,0,LB,LB
60,M,CNF,GN,3AC,19,411,0,UB,LB
20,M,CNF,LD,2AC,2,747,0,SL,SL
68,M,WL,LD,SL,12,590,13,LB,SU
38,M,CNF,LD,3AC,5,1918,0,NA,SL
20,F,CNF,LD,2AC,0,593,0,NA,SL
37,F,RAC,TQ,3AC,8,1636,10,NA,SL
62,M,RAC,LD,SL,6,109,7,NA,SU
32,F,WL,LD,2AC,13,1681,18,SL,SU
59,M,WL,GN,2AC,21,1178,9,UB,SU
63,F,WL,LD,2AC,20,859,8,NA,SU
18,M,WL,GN,SL,21,169,1,LB,SU
35,F,RAC,GN,SL,16,1821,1,SL,SL
39,M,CNF,TQ,2AC,7,527,0,UB,UB
68,M,CNF,TQ,SL,18,1950,0,LB,LB
66,M,CNF,GN,3AC,18,584,0,NA,LB
39,F,CNF,TQ,3AC,4,360,0,NA,SL
42,M,CNF,LD,2AC,17,383,0,NA,SL
64,M,CNF,TQ,SL,18,698,0,UB,LB
31,F,CNF,GN,SL,17,1131,0,NA,MB
54,M,WL,GN,SL,5,1389,3,SL,SL
30,M,CNF,TQ,SL,3,656,0,NA,MB
23,M,RAC,GN,2AC,20,320,1,LB,SU
47,M,WL,LD,2AC,12,833,2,NA,SL
37,M,CNF,GN,3AC,18,532,0,LB,LB
26,F,CNF,TQ,2AC,4,371,0,UB,UB
21,M,CNF,TQ,3AC,12,116,0,NA,SL
58,M,CNF,GN,SL,15,1911,0,UB,LB
59,F,CNF,GN,2AC,15,250,0,NA,LB
69,M,RAC,GN,2AC,12,508,18,LB,SU
54,F,CNF,TQ,SL,5,690,0,SL,LB
51,M,CNF,GN,3AC,3,127,0,UB,LB
46,F,RAC,TQ,SL,19,787,9,NA,SL
